gene	gene_pval_positive	ngrna_lfc_positive	fdr_gene_positive	gene_lfc_positive	gene_pval_negative	ngrna_lfc_negative	fdr_gene_negative	gene_lfc_negative
yebZ	0.9785786495882848	3.0	0.9994630414401307		0.11109079114429223	17.0	0.16711992170248885	-0.7648573039585508
yecA	0.9273099393007799	7.0	0.9994630414401307		0.09654770046680625	11.0	0.1473056889226656	-0.9816720707358231
yecC	0.30727593193004277	7.0	0.6618642176175259		0.9565888229461513	5.0	0.9995334312006408	
yecD	0.0013205280973154487	7.0	0.01224233055539714	0.3388067776003833	0.00015498482577987557	3.0	0.0003239109483553107	-0.884537442969425
yecE	0.6552559587742018	12.0	0.9994630414401307		2.545048211453832e-12	4.0	8.412210103249645e-12	-6.713327302138943
yecH	0.5554563667804965	3.0	0.949684446636447		0.10565967534849649	2.0	0.15991843434650535	
yecJ	0.8637334975306348	2.0	0.9994630414401307		0.0013253822945651656	3.0	0.0025499970248461998	-0.4249553036872195
yecM	0.9186007882940245	2.0	0.9994630414401307		0.00013498420609790935	2.0	0.00028571776815503134	-0.6845003425558237
yecN	0.9518560725405735	3.0	0.9994630414401307		0.9212048387242644	2.0	0.9995334312006408	
yecR	0.9953370049525699	5.0	0.9994630414401307					-0.7350273921669976
yecS	0.6957751530299285	10.0	0.9994630414401307		0.29290251448675725	5.0	0.4091778094429981	
yecT	0.8883109714192704	3.0	0.9994630414401307		0.4002019700613968	5.0	0.5372222487368795	
yedA	0.9693608070806372	7.0	0.9994630414401307		0.9438927151877117	8.0	0.9995334312006408	
yedD	0.5277779775716991	6.0	0.9221332789872944		0.03620853721519742	3.0	0.05869298994532001	-1.6800287090224146
yedE	0.19770495102915878	28.0	0.4870954304304307	0.46065361604839555	2.872015137135095e-07	13.0	7.295726432121312e-07	-0.7216403407304426
yedF	0.25664207356321805	3.0	0.5856839001870001		0.7691531216132572	3.0	0.9333675480053363	
yedI	0.9906021266063981	5.0	0.9994630414401307		0.00010622189327466757	8.0	0.00022701429907490817	-1.1268520560416715
yedJ	0.9672847670493322	8.0	0.9994630414401307		0.9829465481048033	6.0	0.9995334312006408	
yedK	0.5555872861410043	11.0	0.949684446636447		0.0004384365599997925	5.0	0.0008779780508463588	-1.0519844839901114
yedL	0.5047296786494231	4.0	0.9048966172570961					
yedP	0.9661001930364194	5.0	0.9994630414401307		2.976072898726449e-13	8.0	1.0299597235749288e-12	-0.818065224246105
yedQ	0.11060467499632311	24.0	0.3181208891014363	0.4658201110906059	0.11510659672899093	13.0	0.17224802591498342	-0.6187686684015531
yedR	0.9484887956030834	5.0	0.9994630414401307		0.00021846395960740372	7.0	0.00045041894733794237	-1.225277252312924
yedV	0.9972569670634807	11.0	0.9994630414401307					
yedW	0.0021393904397128322	5.0	0.017653363395769946	0.3844731013566757	0.9733513102205494	6.0	0.9995334312006408	
yedX	0.10685389587224285	4.0	0.3096145178837148	0.4208158887105646				
yedY	0.739198614665753	9.0	0.9994630414401307		0.0083775088981526	10.0	0.014643133678997044	-1.0381493906671042
yedZ	0.7799511163332953	10.0	0.9994630414401307		0.4058627720266975	5.0	0.5440259086579181	
yeeA	0.5971846860009636	8.0	0.9918348210475579		0.1638877513777001	10.0	0.23956071972906637	-0.6696372121161952
yeeD	0.7707860437722791	2.0	0.9994630414401307					
yeeE	0.6262968825011045	9.0	0.9994630414401307		0.18100956081135847	10.0	0.262751547352403	-0.501277232008656
yeeJ	0.029580452389424194	88.0	0.1272905244497493	0.39952011317014946	1.3902185675150912e-85	73.0	5.93907351477146e-84	-3.17765823676347
yeeN	0.9114255843833368	3.0	0.9994630414401307		0.9603223583514203	3.0	0.9995334312006408	
yeeO	0.16347440462896212	15.0	0.4248467697188025	0.39392287317109825	1.001553304585007e-08	20.0	2.7729416579207197e-08	-1.9299914787645083
yeeP	0.08348476279727528	8.0	0.26171970216687984	0.5420775920922544	0.3059650078506066	6.0	0.42473758776745635	
yeeR	0.4131796690432121	19.0	0.7985256139750094	0.388949546174766	4.114228026195864e-30	11.0	2.837817352096557e-29	-4.81037074620331
yeeS	0.8195695693402272	7.0	0.9994630414401307		1.2751749002181248e-13	7.0	4.5315472974656617e-13	-2.6927243705239317
yeeT	0.7145194111086303	2.0	0.9994630414401307		0.8386709881652239	2.0	0.9884425499793636	
yeeW	0.7768404473923498	2.0	0.9994630414401307		0.11350315252962825	6.0	0.170233305020843	-0.42965318935244873
yeeX					0.8790483981449749	2.0	0.9995334312006408	
yeeY	0.4862630995290844	9.0	0.887800808721513		7.701008882914961e-21	9.0	3.781966414316581e-20	-2.6499963503688546
yeeZ	0.5483020480397927	14.0	0.9427413627750267		0.12958751941248628	8.0	0.19275597702201722	-0.9928294874280168
yefM	0.6702400821745933	2.0	0.9994630414401307		0.4718926836498426	4.0	0.6191643435075379	
yegD	0.09500616103485425	14.0	0.28567723152468116	0.3592212787651151	0.00636210566438902	10.0	0.01128421687706142	-1.0593836219861803
yegE	0.005511170030153034	39.0	0.036706649535302546	0.4893437400085402	1.136295449613877e-58	37.0	1.9628268788330144e-57	-2.1585833947511013
yegH	2.889506083239012e-07	23.0	1.8796237071469773e-05	0.4279887389886707	1.8751647682785306e-32	9.0	1.4136678604118788e-31	-5.956154891110853
yegI	3.538056571814002e-06	23.0	0.00010959551428404802	0.3948475038910883	0.003913571994292616	15.0	0.007122593464647075	-2.058515012405237
yegJ					0.7065381726254539	4.0	0.8752965886625907	
yegK	0.11806237530771513	14.0	0.3334279673125992	0.3155043173955702	0.009161708751783482	9.0	0.015964679329313936	-2.281695881926793
yegL	2.782995828278939e-06	6.0	9.283788647668974e-05	0.4722772110681173	0.00013641769990899245	8.0	0.00028829123496724844	-1.0923635390797846
yegP	0.8562454914559954	2.0	0.9994630414401307		0.5017549353387655	2.0	0.653811859003252	
yegQ	0.04607792064024658	18.0	0.1752686008457738	0.4951676635683921	1.927591176919235e-06	15.0	4.567010134165184e-06	-1.7597270506691491
yegR	0.9138386020000463	3.0	0.9994630414401307		0.9713573894605558	2.0	0.9995334312006408	
yegS	0.8890417962356827	9.0	0.9994630414401307		0.07261789811969688	10.0	0.11274361439216714	-8.060300023655351
yegT	0.00037818247347933887	19.0	0.004513902733913944	0.5171554001114577	3.927588693484445e-05	9.0	8.645047024495124e-05	-1.2305818355376488
yegU	0.9811629662471438	12.0	0.9994630414401307		0.19058812775452577	10.0	0.27534786602499306	-0.6541386066612436
yegV	0.23437208719986208	8.0	0.5480338546372211	0.6599010790250082	0.32330328459197477	4.0	0.4465500919052412	
yegW					9.103521009017137e-14	6.0	3.258404411605864e-13	-3.00540491002508
yegX	0.9644425106823954	8.0	0.9994630414401307		4.0593855801080097e-10	10.0	1.2017838233807097e-09	-2.8274551948071807
yehA	0.9410890295093912	5.0	0.9994630414401307		0.010254181941578988	5.0	0.017712984719084054	-0.6797264672704856
yehB	0.9011772524773712	25.0	0.9994630414401307		0.000238808220322631	21.0	0.0004913438940144034	-1.5593489523966555
yehC	0.0662534823896064	8.0	0.22446817861686963	0.43207072435877036	0.9273607303557876	3.0	0.9995334312006408	
yehD	0.9843999583987956	6.0	0.9994630414401307		0.2940204979238197	2.0	0.4101627241051038	
yehE	0.509320645500041	3.0	0.907712932182633					-2.8292387868683258
yehI	0.298410902280353	36.0	0.648134530662336	0.3781043915149485	7.646694130179253e-14	35.0	2.746863994502909e-13	-1.784242417654808
yehL	0.7558497034774503	11.0	0.9994630414401307		0.3657379408773097	11.0	0.49542340235443283	-0.6897450420109509
yehM	0.06640125660960972	24.0	0.2247360021026323	0.3866120434389563	1.832520995299484e-63	30.0	3.714594854247372e-62	-2.391122934522869
yehP	0.37740819968747996	8.0	0.7565609673242086		1.7378224756591402e-07	10.0	4.451559442807069e-07	-1.0574642759162363
yehQ	0.027859330933619197	24.0	0.12176368268075669	0.46004380286208857	5.9548665519673574e-24	17.0	3.263266870478112e-23	-1.8335765955404495
yehR	0.6033408833101175	3.0	0.9986596554535151		0.003978831794904445	3.0	0.007231426679394034	-2.0318194582909843
yehS	0.4566102259102973	6.0	0.8535199768811735		0.015973793891999315	3.0	0.027005907716133308	-0.32089722534229764
yehT	0.08668855620778135	4.0	0.2693456354623007	0.41028287858940776	0.036738613129218646	5.0	0.059503673038069985	-1.005991497929011
yehU	0.7632178738810536	22.0	0.9994630414401307		0.6956548025884712	11.0	0.8642390652545329	
yehW	0.4056765377111037	9.0	0.7916777633432187		1.2204046834141002e-06	7.0	2.938088194951067e-06	-0.5696437762885558
yehX	0.0014882885361979686	14.0	0.01354030339575914	0.5772938978614559	0.15093654472111936	6.0	0.22251239041818452	-0.3358517619785636
yehY	0.7771724131782132	9.0	0.9994630414401307		0.8071414018983513	9.0	0.9635735546100209	
yeiB	0.15393852148468923	19.0	0.4043217021229758	0.44861403521451315	5.59938474582621e-05	12.0	0.00012156478467304662	-1.279834069965316
yeiE	0.1561031420645309	8.0	0.40890641844151954	0.5233283823569683	0.7207264117367755	9.0	0.8889928698634614	
yeiG	0.8500720763992481	7.0	0.9994630414401307		0.9410890295093912	4.0	0.9995334312006408	
yeiH	0.2182409846736405	16.0	0.5219329431257468	0.38532815170247314	0.8908112184425409	10.0	0.9995334312006408	
yeiI	0.7817962317918569	10.0	0.9994630414401307		4.593109290214807e-07	12.0	1.1462577393230796e-06	-1.277743640646808
yeiL	0.9373631405041891	6.0	0.9994630414401307					
yeiP	0.8295921078371071	5.0	0.9994630414401307		0.9969233438462684	5.0	0.9995334312006408	
yeiQ	0.989022189694214	16.0	0.9994630414401307		1.0255117127799667e-14	12.0	3.8078112475465494e-14	-2.8676331191304234
yeiR	0.20571901426675512	16.0	0.5021396577130365	0.37817691617744176	0.0008001379868281363	10.0	0.0015690761212577419	-0.8571549204466847
yeiS	0.1721785449297503	4.0	0.44153276009252	0.35292910141904255	0.9887486366385021	3.0	0.9995334312006408	
yeiW	0.0018784740603838808	2.0	0.016199544774491943	0.5204734415288055	0.0001456204559702105	3.0	0.0003059492710574544	-0.6659030330097404
yejA	0.42613386433866607	21.0	0.8144958239538754	0.42229153580766216	1.2153648338485934e-18	12.0	5.468453550260998e-18	-6.519564277808279
yejB	0.9499695310588605	13.0	0.9994630414401307		1.7238352294510368e-26	5.0	1.0408506636183844e-25	-1.1552221854399314
yejE	0.36463361415967444	15.0	0.7363752729492853	0.33221283978478683	0.9928976667903733	4.0	0.9995334312006408	
yejF	0.8727776301982404	19.0	0.9994630414401307		7.633706791441017e-06	6.0	1.7490609620758452e-05	-4.446218114726082
yejG	0.454512275416751	4.0	0.8516377392950452		0.16308337348313393	3.0	0.238472669432643	
yejK	0.054145874751514694	8.0	0.19578305662792242	0.5714593425290558	7.554321289950805e-06	6.0	1.732870582273357e-05	-2.4402854189457917
yejL					5.624267810669041e-20	7.0	2.7052319626862106e-19	-6.695487602128007
yejM	0.996230007924728	5.0	0.9994630414401307		1.3689522876852157e-47	31.0	1.7376509389691252e-46	-5.584575090891011
yejO	0.7263642779433053	30.0	0.9994630414401307	0.371667488226081	6.357573290013135e-19	25.0	2.8999585167878512e-18	-3.7044379776671925
yfaA	0.06644769316588206	13.0	0.2247360021026323	0.443610392059086	0.006251074945149939	10.0	0.011092237944207552	-1.996644940647742
yfaD	0.00018967188255699017	8.0	0.0026725247567506594	0.4544248175567776	0.9970446827201301	8.0	0.9995334312006408	
yfaE	0.8029605074167958	2.0	0.9994630414401307		6.538965930850291e-21	3.0	3.227243682393566e-20	-2.4215715007235588
yfaL	0.003753114877244923	37.0	0.02748294064894359	0.4499745700582876	4.3377305675182974e-11	41.0	1.3484979299491546e-10	-3.0264264802556022
yfaP	0.7389817218574286	11.0	0.9994630414401307		6.140347123181266e-35	7.0	5.19055300434025e-34	-2.7625215780341303
yfaQ	0.17348100956998835	12.0	0.4435927449195515	0.37145447481073	0.13615307773290286	12.0	0.2019171996389784	-1.4932603599647885
yfaT	0.9742748530552147	5.0	0.9994630414401307		0.9287084626569547	3.0	0.9995334312006408	
yfaU	0.0011389568048524854	11.0	0.010948962633505113	0.5482697580505838	2.9094161521881958e-64	9.0	6.083742301391423e-63	-4.960422104522196
yfaV	0.03174250486344563	23.0	0.13335952258560635	0.3432737360470433	1.0050112962690157e-14	7.0	3.735182301287932e-14	-1.8443183621991859
yfaW	0.9654236536139753	12.0	0.9994630414401307		0.9938063477796599	12.0	0.9995334312006408	
yfaX	0.36100154105316695	6.0	0.7315294058830188		0.09374465154691863	14.0	0.1433593150869545	-3.0993264923442236
yfaY	0.9971983198284315	10.0	0.9994630414401307		5.5596008530099675e-08	11.0	1.472552945933907e-07	-1.0668079558326924
yfaZ	0.9948642104819422	7.0	0.9994630414401307		0.002494218202735539	4.0	0.004640910055969184	-2.7198898697626492
yfbK	8.583457703549433e-05	16.0	0.0013563253205244308	0.5931799647238076	0.9721175847396153	13.0	0.9995334312006408	
yfbL	0.02876038014613531	9.0	0.12496697493562585	0.38232385757484433	7.308665746759611e-07	10.0	1.801323139694537e-06	-1.1061451989913853
yfbM	0.8905890216690271	4.0	0.9994630414401307		0.028353112895655112	2.0	0.04652908613566202	-5.194721833863142
yfbN	0.3514567871043275	4.0	0.7212070662819087		0.908571336882272	2.0	0.9995334312006408	
yfbO	0.9752862205235145	5.0	0.9994630414401307					
yfbP	0.9241350428467014	8.0	0.9994630414401307		0.9989502611020851	7.0	0.9996001887857918	
yfbR	0.042804147381566904	3.0	0.16658199932266027	0.3499390486171285				
yfbS	0.6057746386323308	15.0	0.9994630414401307		6.0354574168936664e-05	22.0	0.0001306750535003735	-1.0235967623219002
yfbT	0.12213686354790802	8.0	0.34001439260162986	0.29619818986856683	0.994774413940505	6.0	0.9995334312006408	
yfbU	0.0022436185835152276	5.0	0.018358162120461076	0.509279184815977				
yfbV					1.7458767223033013e-22	9.0	9.031729450144552e-22	-2.134007710801869
yfcA	0.25486929280220744	18.0	0.5827279498682355	0.22585029849783955	0.996230007924728	9.0	0.9995334312006408	
yfcC	0.1634947087157677	18.0	0.4248467697188025	0.4000354778686481	1.6315344997250089e-07	7.0	4.187394423389832e-07	-1.4935213274260266
yfcD					0.5476167815745936	6.0	0.7053399239682084	
yfcE	0.941673949197205	10.0	0.9994630414401307		0.02583010507525764	4.0	0.04270620368872185	-0.9715152246162352
yfcF	0.018782646286631847	7.0	0.0910039845042555	0.3920593495598429	2.635144412290349e-11	3.0	8.28277590983351e-11	-3.1008068410983283
yfcG	0.2647026689586631	9.0	0.5978787713805915	0.28009564106904805	0.2000945807953628	5.0	0.28845274655296677	-1.0278015750698866
yfcH	0.0073995604751114705	16.0	0.045914919768457976	0.33737108309375036	2.714779551390744e-09	10.0	7.737316468920679e-09	-1.6727225028103927
yfcI	0.011456025074855236	5.0	0.06387552266737141	0.4535475407121879	0.1301235415187244	5.0	0.193480849720768	-1.3397176636667663
yfcJ	0.8418931880781336	19.0	0.9994630414401307		3.435506672991024e-10	10.0	1.019362808946478e-09	-1.3145447441876688
yfcL	0.3066798712588218	5.0	0.6613102417255147					
yfcO	0.916001132188366	4.0	0.9994630414401307		0.4402869441150402	2.0	0.5844503939088055	
yfcP	0.14979910714119332	3.0	0.3955791036346939		0.9708691796519603	5.0	0.9995334312006408	
yfcQ	0.3090533269393553	3.0	0.6638608338163476		0.8947682061936032	2.0	0.9995334312006408	
yfcR	0.9540531676208109	5.0	0.9994630414401307		0.4570034656711436	8.0	0.6036152822843928	
yfcS	0.6782271953163596	6.0	0.9994630414401307		0.6835650601787855	5.0	0.8518464980698263	
yfcT	0.932352126629976	13.0	0.9994630414401307		0.022154304911413725	8.0	0.03695174366626647	-0.9368440984985144
yfcU	0.01545306822229456	18.0	0.07935963851528377	0.3160660723432427	5.167103765187607e-08	19.0	1.3713362230521283e-07	-1.671340349646203
yfcV	0.1005195789093197	5.0	0.2974434544981613	0.3712960435635724	0.9768855442569369	4.0	0.9995334312006408	
yfcZ					0.9346197729206753	3.0	0.9995334312006408	
yfdC	0.990696930930499	10.0	0.9994630414401307		0.6352766293949202	6.0	0.8015097010435116	
yfdE	0.9131502750069973	6.0	0.9994630414401307		0.8505504473738478	12.0	0.9962627774706974	
yfdF	0.8764228039439462	6.0	0.9994630414401307		0.9859880637210058	2.0	0.9995334312006408	
yfdG	0.7418427242000156	4.0	0.9994630414401307					
yfdH	0.8759463995815437	5.0	0.9994630414401307		0.8360063670339132	4.0	0.9864156573631886	
yfdI	0.8413005126407185	2.0	0.9994630414401307					
yfdK	0.11877030010482281	2.0	0.3344592217237543		0.9229485712792213	5.0	0.9995334312006408	
yfdL	0.40001512268532946	8.0	0.7857368011277508		0.7059038168364011	5.0	0.8750086250246744	
yfdM	0.7396047840209542	2.0	0.9994630414401307					
yfdN	0.991832327294249	8.0	0.9994630414401307		5.002308150329837e-06	2.0	1.1568201560687101e-05	-1.6231696238254778
yfdO	0.7899433734898926	3.0	0.9994630414401307		0.4006632449723857	3.0	0.5376004972223196	
yfdP	0.9278752384266399	3.0	0.9994630414401307					
yfdQ	0.9720379651981602	6.0	0.9994630414401307		6.706008226987085e-13	8.0	2.2869502734609176e-12	-5.339661427358328
yfdR	0.9947248954832382	7.0	0.9994630414401307		0.9020793119406592	2.0	0.9995334312006408	
yfdS	0.982525596139452	4.0	0.9994630414401307					
yfdV	0.036848969822382206	16.0	0.1485430188004261	0.49088575612503005	0.001043244026885821	4.0	0.0020228445675048155	-1.178597421010537
yfdX	0.7539516896605881	2.0	0.9994630414401307					
yfdY					0.333682565568729	3.0	0.458726931835488	
yfeA	0.7316358208795994	18.0	0.9994630414401307		4.4820169812580064e-12	12.0	1.4680175982306726e-11	-1.7467498504562355
yfeC	0.9478567287840474	7.0	0.9994630414401307		0.8543959484589432	3.0	0.9992685025691438	
yfeD	0.6862508950447187	3.0	0.9994630414401307		0.9565888229461513	3.0	0.9995334312006408	
yfeH	0.013867027210708191	10.0	0.07264833181663632	0.8836053460349587	4.5782310136467035e-54	14.0	7.050120859386958e-53	-3.924506374432607
yfeK					0.5604044792815963	4.0	0.719614413763989	
yfeN	0.1411229279012021	9.0	0.3790796886430776	0.4512584244913388	0.6375445810104646	7.0	0.8041157524935162	
yfeO	0.3037687847769638	16.0	0.6575760216220131	0.5136836975777235	2.6101811447063065e-07	11.0	6.643337404175628e-07	-5.457068529348683
yfeR	0.003046528192084102	7.0	0.02331490104647892	0.3871002052726256	1.597225006329395e-18	12.0	7.154199492837301e-18	-1.86280665798418
yfeS	0.5710378490286709	3.0	0.9645399059901689		9.202797041763626e-06	4.0	2.0976886200187544e-05	-2.0724889827470685
yfeW	0.7811867950886587	20.0	0.9994630414401307		0.9447512433134179	3.0	0.9995334312006408	
yfeX	0.09592657367560861	8.0	0.2866779609922668	0.2187206166439032	0.07306295993437614	15.0	0.11339028899190486	-1.7168967522809027
yfeY	0.6917327175026807	3.0	0.9994630414401307		1.2689003522433346e-06	6.0	3.049971652542886e-06	-2.4379328778591427
yfeZ	7.689906065690177e-05	9.0	0.001230069810425769	0.4400403680539238				-1.7191222813778002
yffB					2.309389172659824e-16	3.0	9.391200801409909e-16	-3.09964795261379
yffL	1.9676788698917407e-05	6.0	0.00041738318636888393	0.47772677865713603	9.182367895287501e-24	5.0	5.011201599996874e-23	-1.9098619726333599
yffM	0.1213456034900235	5.0	0.3391909922947467	0.4115921670234424	0.325938684365479	3.0	0.44963694200835	
