gene	gene_pval_positive	ngrna_lfc_positive	gene_lfc_positive	fdr_gene_positive_rra	mean_log2FC_positive	SEM_positive	z_positive	pval_gene_positive	ngrna_tested_positive	fdr_gene_positive_wald	gene_pval_negative	ngrna_lfc_negative	gene_lfc_negative	fdr_gene_negative_rra	mean_log2FC_negative	SEM_negative	z_negative	pval_gene_negative	ngrna_tested_negative	fdr_gene_negative_wald
lyxK	0.006703916594109344	2.0	0.34509656854571724	0.009829968776426268	0.34509656854571724	0.0007394104487452868	466.71854466124347	0.0	2.0	0.0										
macB	0.001260575856756653	2.0	0.4706535466356683	0.0026357495186730014	0.4706535466356683	0.11426756419351004	4.118872664850238	3.807304509414249e-05	2.0	4.322821057938604e-05	2.8045672100335083e-06	4.0	-1.0481255847908737	3.6692406282872792e-06	-1.0481255847908737	0.12921753103561381	-8.11132650802621	5.007011243594604e-16	4.0	2.6126701111198586e-15
maeA	0.016615853159159994	4.0	0.5439907324696432	0.020174603006219902	0.5439907324696432	0.022913498225758316	23.741059837738504	1.35910534680757e-124	4.0	1.0419807658858036e-123	6.979849897939859e-24	6.0	-2.3640546547148618	1.9157233282571936e-23	-2.3640546547148618	0.752045150895972	-3.143500961210072	0.001669398674565094	6.0	0.002777173884007733
malI	2.9943476148878384e-07	3.0	0.392502812511553	3.4434997571210143e-06	0.392502812511553	0.045788097314536785	8.572158170611326	1.0156346247351159e-17	3.0	1.8925598909994637e-17										
malK	4.402224723082515e-06	3.0	0.43166407598553563	2.394453312217179e-05	0.43166407598553563	0.03811888912997754	11.32415151222404	9.963897784818293e-30	3.0	2.69158983784521e-29										
malM	0.049203638249886834	2.0	0.3957581569323054	0.04926483680492401	0.3957581569323054	0.07727049586343668	5.12172404887559	3.027547307318582e-07	2.0	3.814046294822314e-07										
malT	0.016346564888190182	2.0	0.37040719531342775	0.01990769248864311	0.37040719531342775	0.019945889397263716	18.570603091995597	5.55752250120379e-77	2.0	3.289562951080184e-76										
malX	7.356534791148947e-05	2.0	0.4271047211838571	0.0002655610092769015	0.4271047211838571	0.039498472985155936	10.813195774539661	2.9810053767993014e-27	2.0	7.499091651010743e-27	2.9536057801049976e-14	3.0	-2.019849427442303	5.592534151148176e-14	-2.019849427442303	0.757492355178737	-2.6664948017405425	0.0076646791735149435	3.0	0.011342208669793342
malZ	2.4473178871383027e-06	4.0	0.478593891981972	1.539133514958073e-05	0.478593891981972	0.04295836896073188	11.14087670366287	7.933449627636575e-29	4.0	2.1147109106779614e-28	6.814960135818531e-46	3.0	-3.5597523398340756	3.883445537712465e-45	-3.5597523398340756	1.3641378551387362	-2.6095253690266076	0.009066792299226698	3.0	0.013199425934397341
mcrB	0.005748890525079361	2.0	0.45411580322298895	0.00868265829772774	0.45411580322298895	0.13031838514476132	3.4846641378999927	0.0004927551335415088	2.0	0.000525387923842271										
mdlA	0.00348590454717257	2.0	0.4985264155398253	0.006024734826280461	0.4985264155398253	0.07736533305544452	6.443795894765323	1.1652176341809288e-10	2.0	1.7023597014803042e-10	4.492260328924485e-16	4.0	-1.8667969353983718	9.11142066714062e-16	-1.8667969353983718	0.7196253634019145	-2.5941233179628163	0.009483246578374476	4.0	0.013772190621506622
mdlB	0.0033935921274722103	2.0	0.4982770056557076	0.005913077191807639	0.4982770056557076	0.21161800099624078	2.354605956534667	0.01854235656181281	2.0	0.018681598288184373	7.554866874026934e-60	6.0	-2.298500027914798	6.488510066448969e-59	-2.298500027914798	0.6215561281649371	-3.6979766166907844	0.00021732490309431506	6.0	0.0004268032834292074
mdtB	0.000490809300725297	6.0	0.45249583034112417	0.001258284990712943	0.45249583034112417	0.021004578288169182	21.542723883011362	6.195453284566408e-103	6.0	4.336817299196485e-102	2.1124566878662823e-75	11.0	-2.5804227809333153	3.108081766163915e-74	-2.5804227809333153	0.6984488025989456	-3.6945052684341317	0.00022031532593676156	11.0	0.0004322032896792208
mdtC	0.0011968976220017489	5.0	0.4435325659317783	0.0025762101222230153	0.4435325659317783	0.041172357700325034	10.772581185659835	4.63812615697939e-27	5.0	1.1559416583183929e-26	1.4785275978369362e-37	5.0	-3.1089612939820537	6.473065946627562e-37	-3.1089612939820537	0.9334577153419725	-3.3305861024921573	0.0008666335672416235	5.0	0.001538681753905751
mdtH	0.005555575399026644	4.0	0.4964713025995475	0.008502353985202373	0.4964713025995475	0.03810362471849985	13.029503262940327	8.314718816304644e-39	4.0	2.77732309009346e-38	7.745457148495991e-11	3.0	-1.2037659192881056	1.2685306187545897e-10	-1.2037659192881056	0.4737458519606814	-2.5409529483078455	0.011055079568057435	3.0	0.015749101448145314
mdtI	0.0003694910334412984	3.0	0.4653491513508698	0.0010014824307078964	0.4653491513508698	0.05374540800271577	8.658398338465597	4.784390640595864e-18	3.0	8.936042843804339e-18										
mdtO	0.005358290330816299	3.0	0.3589881183539801	0.00827122191510243	0.3589881183539801	0.044617742588091674	8.045860178721655	8.564172804016607e-16	3.0	1.4954791989660236e-15	3.1922475191187298e-102	2.0	-2.3917313602432007	9.712007282742575e-101	-2.3917313602432007	1.5109548286604193	-1.582927109980951	0.11343807885208179	2.0	0.12408369990218575
mdtQ	0.04820635837740407	2.0	0.4067637881647293	0.04844708925569323	0.4067637881647293	0.0036329611701344518	111.96480477375304	0.0	2.0	0.0										
melB	0.013940693989024582	2.0	0.29141008063491547	0.017393016887452824	0.29141008063491547	0.010695025551010068	27.247254272094178	1.7911375349756728e-163	2.0	1.6963126066534313e-162										
menD	0.00231109831001162	3.0	0.3833293357874599	0.0044614727567370595	0.3833293357874599	0.01672060158442549	22.925570820640477	2.5832133391292415e-116	3.0	1.9434455495318127e-115	7.819489365450843e-11	2.0	-2.8845466446424526	1.2794880046476082e-10	-2.8845466446424526	0.517628113179349	-5.572623609883044	2.509313263997744e-08	2.0	7.725930203903861e-08
mepM	0.00019299719210597114	3.0	0.4888048003124997	0.0005907328503623831	0.4888048003124997	0.17379162673624543	2.812591201843881	0.004914408489683747	3.0	0.005058949915850916	1.8195084785640956e-13	3.0	-2.124001717871044	3.3258836242592176e-13	-2.124001717871044	0.6830482910764363	-3.10959231670687	0.0018734572960823553	3.0	0.0031022655410219814
metB	0.03174886242643196	3.0	0.4767218113628587	0.034259831438710094	0.4767218113628587	0.06780606184475858	7.030666556838374	2.055491917494138e-12	3.0	3.157769071722865e-12										
metE	0.00042069033351747285	3.0	0.5699038268127813	0.0011174162734530618	0.5699038268127813	0.06759859987681004	8.430704598192262	3.435900883311129e-17	3.0	6.32929110083629e-17	4.82744420199574e-06	5.0	-1.1262587691152488	6.238489807474697e-06	-1.1262587691152488	0.2686902373706025	-4.191662414447192	2.7691784006957574e-05	5.0	6.144221544188979e-05
metG	0.0009795955625343789	3.0	0.48868592244751313	0.0021965861499726323	0.48868592244751313	0.08620836366382521	5.668660228294946	1.439184441904753e-08	3.0	1.9504098918069463e-08	4.246839485606109e-34	15.0	-6.202884591843974	1.6680693384382856e-33	-6.202884591843974	0.49222136270580663	-12.601819144431051	2.063300995551671e-36	15.0	2.683786439866123e-35
metH	1.708457630622514e-05	7.0	0.44254579912535935	7.951906892281047e-05	0.44254579912535935	0.046095139781271784	9.6007041355185	7.940012261867051e-22	7.0	1.6688537521678786e-21	1.2045514088770219e-89	4.0	-1.980764542251988	2.514150905737505e-88	-1.980764542251988	1.0052432911348423	-1.9704329884319418	0.04878876796477588	4.0	0.059013368259280795
metL	3.5000046367381486e-08	4.0	0.3947164605851895	7.826399257150582e-07	0.3947164605851895	0.05175668652422315	7.6263858274709	2.4142655067926525e-14	4.0	3.974404361897925e-14	9.653914962521875e-86	3.0	-2.82805281416568	1.8633093933039533e-84	-2.82805281416568	1.2915878347812488	-2.1895938766291154	0.028553703507439243	3.0	0.03650562521072182
mfd	0.035550142408415954	3.0	0.4130699990727513	0.037605603993133827	0.4130699990727513	0.02879263070622825	14.346379227633358	1.122463544457579e-46	3.0	4.429329182786035e-46	2.951156683910197e-20	3.0	-3.443901419561986	7.266565497419483e-20	-3.443901419561986	2.119299500195798	-1.6250187475832512	0.10415856422118476	3.0	0.11491372020714606
mgtA	0.02422137323096077	3.0	0.46552561169924084	0.027346711712375064	0.46552561169924084	0.09464761785771066	4.918513769666057	8.720378382760516e-07	3.0	1.0733799079697579e-06	5.969566437742815e-08	2.0	-1.8236275642393254	8.551773149040984e-08	-1.8236275642393254	0.9915478804427599	-1.8391724698408045	0.06588982254977867	2.0	0.0768338271200816
mhpA	0.0016697119610885572	5.0	0.4166986967951405	0.003377181227829871	0.4166986967951405	0.04612147327741243	9.034808890183802	1.6428924599372284e-19	5.0	3.2288358063296e-19										
mhpB	0.0009579827069846626	4.0	0.3839986263984673	0.0021601570843771804	0.3839986263984673	0.022298306008570582	17.220977515102426	1.8483978221968179e-66	4.0	9.477453801709799e-66	0.005943702758473384	3.0	-0.9389222012524506	0.0062795447036255005	-0.9389222012524506	0.2550182198185031	-3.681784783536969	0.00023160688772960047	3.0	0.00045237689170253846
mhpE	0.0024301570376036702	2.0	0.4661355658389197	0.004624766939174834	0.4661355658389197	0.020370806669885024	22.882528580865014	6.936156815190632e-116	2.0	5.17000577428561e-115	5.4780796579110154e-12	4.0	-2.4191576639031864	9.473172433478104e-12	-2.4191576639031864	0.5260292129832027	-4.5989036429815835	4.247201554321198e-06	4.0	1.0344269728638469e-05
miaB	1.708544830489148e-06	4.0	0.49500661513312094	1.1856711970204865e-05	0.49500661513312094	0.061210372294357454	8.086972788740121	6.116592514179512e-16	4.0	1.0727357241643807e-15										
mlc	0.0006924108068296947	3.0	0.5851902480007833	0.0016460726739214847	0.5851902480007833	0.14766832985190695	3.96286900913457	7.405441822138697e-05	3.0	8.256759926345778e-05										
mmuP	0.0003098366283461688	5.0	0.4585115641131499	0.0008838113885544466	0.4585115641131499	0.016638894286252995	27.556612610488838	3.687374868857295e-167	5.0	3.576309360759184e-166										
mngB	0.0023790067531524895	2.0	0.43697454368075905	0.004570645432667671	0.43697454368075905	0.1012621772537067	4.315278967248984	1.5940147588240633e-05	2.0	1.856992591683605e-05	1.3312154651218611e-14	4.0	-3.080213907503346	2.5501939806763507e-14	-3.080213907503346	1.851013985892885	-1.6640684138415758	0.0960987583632652	4.0	0.10734117688989486
mnmC	0.02022930408873354	6.0	0.40817480051123084	0.02369011587516637	0.40817480051123084	0.0164768946171851	24.772556358132675	1.771917992950892e-135	6.0	1.412271271609374e-134										
mnmE	0.010030931869940238	2.0	0.444444453668394	0.01364003404611806	0.444444453668394	0.03850024026414594	11.543939742170679	7.92122118576613e-31	2.0	2.1763082097412067e-30	6.983227162661026e-27	9.0	-1.3147367215759467	2.1281651539858303e-26	-1.3147367215759467	0.2149363047327445	-6.116866683879733	9.543313877755202e-10	9.0	3.300625897990479e-09
mnmG	2.19231411044695e-05	4.0	0.44014385967829034	0.00010027345789260198	0.44014385967829034	0.01628285099475597	27.031129856807166	6.366595440003084e-161	4.0	5.959429452561026e-160	7.075296279748518e-09	6.0	-1.4425022309313082	1.0672400690881169e-08	-1.4425022309313082	0.23210867359950926	-6.2147709026172215	5.139958605744657e-10	6.0	1.8090638622179725e-09
modF	0.04624921219820614	5.0	0.43518787274735227	0.04683096329503892	0.43518787274735227	0.05553844686788783	7.83579479243552	4.6588622388505166e-15	5.0	7.89554547847298e-15										
motB	0.0021405982722865666	2.0	0.447686159259584	0.004142263483631457	0.447686159259584	0.06970390077626062	6.422684444828868	1.3389186380003866e-10	2.0	1.9525896804172305e-10										
